Number of Records,Session End Date,Session Start Date,Booking,Clickouts,Session,Session End Time,Session Start Time
1,30-12-1899,30-12-1899,0,2,20170503000367,00:15:35,00:13:04
1,30-12-1899,30-12-1899,0,4,20170503000368,20:54:02,20:50:43
1,30-12-1899,30-12-1899,0,3,20170503000369,16:00:59,15:57:14
1,30-12-1899,30-12-1899,0,4,20170503000370,08:44:16,08:42:08
1,30-12-1899,30-12-1899,1,1,20170503000371,22:58:37,22:56:26
1,30-12-1899,30-12-1899,0,2,20170503000372,11:51:58,11:49:50
1,30-12-1899,30-12-1899,0,2,20170503000373,12:54:50,12:50:42
1,30-12-1899,30-12-1899,0,1,20170503000374,23:12:49,23:11:09
1,30-12-1899,30-12-1899,0,2,20170503000375,02:33:39,02:31:52
1,30-12-1899,30-12-1899,1,1,20170503000376,02:38:36,02:35:22
1,30-12-1899,30-12-1899,0,3,20170503000377,06:06:10,06:03:46
1,30-12-1899,30-12-1899,0,2,20170503000378,13:15:21,13:12:35
1,30-12-1899,30-12-1899,1,2,20170503000379,06:45:00,06:41:49
1,30-12-1899,30-12-1899,0,3,20170503000380,01:12:20,01:10:06
1,30-12-1899,30-12-1899,0,2,20170503000381,06:14:28,06:11:20
1,30-12-1899,30-12-1899,1,4,20170503000382,00:21:05,00:18:14
1,30-12-1899,30-12-1899,1,3,20170503000383,11:00:19,10:57:45
1,30-12-1899,30-12-1899,0,1,20170503000384,20:32:59,20:31:16
1,30-12-1899,30-12-1899,0,1,20170503000385,22:39:12,22:37:41
1,30-12-1899,30-12-1899,0,2,20170503000386,05:40:08,05:36:30
1,30-12-1899,30-12-1899,0,3,20170503000387,07:24:33,07:20:54
1,30-12-1899,30-12-1899,0,3,20170503000388,17:32:43,17:28:54
1,30-12-1899,30-12-1899,0,2,20170503000389,02:10:38,02:06:17
1,30-12-1899,30-12-1899,0,3,20170503000390,15:08:01,15:04:36
1,30-12-1899,30-12-1899,0,2,20170503000391,21:56:17,21:50:59
1,30-12-1899,30-12-1899,0,2,20170503000392,09:21:56,09:19:30
1,30-12-1899,30-12-1899,0,3,20170503000393,07:13:32,07:10:58
1,30-12-1899,30-12-1899,0,3,20170503000394,21:32:20,21:29:20
1,30-12-1899,30-12-1899,0,3,20170503000395,08:41:36,08:38:18
1,30-12-1899,30-12-1899,0,3,20170503000396,08:07:52,08:04:53
1,30-12-1899,30-12-1899,0,1,20170503000397,05:36:35,05:31:51
1,30-12-1899,30-12-1899,1,2,20170503000398,01:57:29,01:54:17
1,30-12-1899,30-12-1899,0,0,20170503000399,07:42:27,07:39:53
1,30-12-1899,30-12-1899,0,3,20170503000400,17:44:43,17:41:46
1,30-12-1899,30-12-1899,0,3,20170503000401,03:00:41,02:57:47
1,30-12-1899,30-12-1899,0,2,20170503000402,06:03:29,06:00:07
1,30-12-1899,30-12-1899,0,0,20170503000403,00:22:56,00:18:57
1,30-12-1899,30-12-1899,0,3,20170503000404,17:03:43,17:01:51
1,30-12-1899,30-12-1899,0,0,20170503000405,23:43:48,23:40:13
1,30-12-1899,30-12-1899,1,3,20170503000406,17:40:48,17:38:15
1,30-12-1899,30-12-1899,0,3,20170503000407,12:50:26,12:44:41
1,30-12-1899,30-12-1899,0,1,20170503000408,17:57:41,17:54:21
1,30-12-1899,30-12-1899,0,1,20170503000409,12:36:38,12:34:09
1,30-12-1899,30-12-1899,0,4,20170503000410,03:25:22,03:21:35
1,30-12-1899,30-12-1899,0,2,20170503000411,08:52:16,08:47:29
1,30-12-1899,30-12-1899,0,4,20170503000412,22:07:09,22:04:21
1,30-12-1899,30-12-1899,1,3,20170503000413,07:53:46,07:50:57
1,30-12-1899,30-12-1899,0,4,20170503000414,15:50:23,15:45:52
1,30-12-1899,30-12-1899,0,3,20170503000415,00:21:11,00:18:00
1,30-12-1899,30-12-1899,0,3,20170503000416,13:36:42,13:34:15
1,30-12-1899,30-12-1899,0,3,20170503000417,17:17:12,17:14:37
1,30-12-1899,30-12-1899,0,2,20170503000418,21:34:12,21:30:29
1,30-12-1899,30-12-1899,0,2,20170503000419,20:04:35,20:00:32
1,30-12-1899,30-12-1899,0,3,20170503000420,00:59:50,00:56:05
1,30-12-1899,30-12-1899,0,4,20170503000421,12:19:38,12:16:00
1,30-12-1899,30-12-1899,0,1,20170503000422,21:56:22,21:53:42
1,30-12-1899,30-12-1899,0,4,20170503000423,20:11:36,20:09:18
1,30-12-1899,30-12-1899,0,3,20170503000424,09:17:39,09:15:43
1,30-12-1899,30-12-1899,0,3,20170503000425,01:19:36,01:15:18
1,30-12-1899,30-12-1899,0,2,20170503000426,03:07:51,03:04:06
1,30-12-1899,30-12-1899,0,2,20170503000427,13:18:45,13:17:00
1,30-12-1899,30-12-1899,0,2,20170503000428,14:48:25,14:45:44
1,30-12-1899,30-12-1899,0,0,20170503000429,08:23:15,08:20:40
1,30-12-1899,30-12-1899,0,2,20170503000430,13:29:48,13:26:07
1,30-12-1899,30-12-1899,0,4,20170503000431,11:52:23,11:48:45
1,30-12-1899,30-12-1899,0,4,20170503000432,15:19:58,15:16:50
1,30-12-1899,30-12-1899,0,2,20170503000433,16:00:16,15:56:38
1,30-12-1899,30-12-1899,0,4,20170503000434,13:46:53,13:42:27
1,30-12-1899,30-12-1899,1,5,20170503000435,13:02:02,12:58:12
1,30-12-1899,30-12-1899,0,3,20170503000436,19:58:16,19:54:29
1,30-12-1899,30-12-1899,0,1,20170503000437,13:59:28,13:57:24
1,30-12-1899,30-12-1899,0,3,20170503000438,05:45:38,05:43:45
1,30-12-1899,30-12-1899,0,4,20170503000439,03:09:35,03:07:04
1,30-12-1899,30-12-1899,0,1,20170503000440,02:23:38,02:21:40
1,30-12-1899,30-12-1899,0,2,20170503000441,15:15:14,15:12:19
1,30-12-1899,30-12-1899,0,3,20170503000442,18:12:27,18:10:05
1,30-12-1899,30-12-1899,0,5,20170503000443,01:39:06,01:35:58
1,30-12-1899,30-12-1899,0,2,20170503000444,07:57:11,07:54:50
1,30-12-1899,30-12-1899,0,2,20170503000445,02:56:25,02:53:08
1,30-12-1899,30-12-1899,0,3,20170503000446,08:18:46,08:15:23
1,30-12-1899,30-12-1899,0,4,20170503000447,04:53:07,04:50:00
1,30-12-1899,30-12-1899,0,4,20170503000448,01:53:44,01:52:17
1,30-12-1899,30-12-1899,0,2,20170503000449,23:13:59,23:12:04
1,30-12-1899,30-12-1899,0,3,20170503000450,22:16:00,22:14:02
1,30-12-1899,30-12-1899,1,1,20170503000451,09:42:04,09:39:05
1,30-12-1899,30-12-1899,0,2,20170503000452,04:07:24,04:04:15
1,30-12-1899,30-12-1899,1,3,20170503000453,09:32:26,09:28:42
1,30-12-1899,30-12-1899,0,2,20170503000454,00:06:33,00:04:01
1,30-12-1899,30-12-1899,0,5,20170503000455,06:43:31,06:40:37
1,30-12-1899,30-12-1899,0,1,20170503000456,10:59:38,10:57:52
1,30-12-1899,30-12-1899,0,2,20170503000457,04:54:12,04:51:01
1,30-12-1899,30-12-1899,0,3,20170503000458,09:30:20,09:27:54
1,30-12-1899,30-12-1899,0,2,20170503000459,15:32:54,15:29:41
1,30-12-1899,30-12-1899,0,2,20170503000460,07:20:49,07:19:45
1,30-12-1899,30-12-1899,0,3,20170503000461,15:41:47,15:38:18
1,30-12-1899,30-12-1899,0,2,20170503000462,03:07:15,03:04:39
1,30-12-1899,30-12-1899,0,4,20170503000463,16:03:50,15:59:55
1,30-12-1899,30-12-1899,0,1,20170503000464,18:08:06,18:04:21
1,30-12-1899,30-12-1899,0,2,20170503000465,23:50:28,23:47:20
1,30-12-1899,30-12-1899,0,3,20170503000466,12:48:29,12:45:54
1,30-12-1899,30-12-1899,0,3,20170503000467,16:39:29,16:37:54
1,30-12-1899,30-12-1899,0,5,20170503000468,03:10:45,03:07:30
1,30-12-1899,30-12-1899,0,2,20170503000469,18:02:47,18:00:07
1,30-12-1899,30-12-1899,0,2,20170503000470,21:50:36,21:46:45
1,30-12-1899,30-12-1899,0,3,20170503000471,06:02:43,05:59:54
1,30-12-1899,30-12-1899,1,3,20170503000472,05:31:02,05:28:02
1,30-12-1899,30-12-1899,0,1,20170503000473,12:26:01,12:23:49
1,30-12-1899,30-12-1899,0,2,20170503000474,00:25:47,00:20:46
1,30-12-1899,30-12-1899,0,3,20170503000475,03:43:29,03:38:16
1,30-12-1899,30-12-1899,1,4,20170503000476,04:22:08,04:19:41
1,30-12-1899,30-12-1899,1,1,20170503000477,06:52:43,06:50:20
1,30-12-1899,30-12-1899,0,2,20170503000478,05:19:47,05:18:00
1,30-12-1899,30-12-1899,0,3,20170503000479,00:08:10,00:04:28
1,30-12-1899,30-12-1899,0,3,20170503000480,17:10:58,17:08:21
1,30-12-1899,30-12-1899,0,3,20170503000481,23:17:58,23:16:04
1,30-12-1899,30-12-1899,0,2,20170503000482,01:01:40,00:58:56
1,30-12-1899,30-12-1899,0,2,20170503000483,07:45:30,07:40:56
1,30-12-1899,30-12-1899,1,2,20170503000484,18:26:59,18:23:06
1,30-12-1899,30-12-1899,0,2,20170503000485,21:34:24,21:30:31
1,30-12-1899,30-12-1899,0,2,20170503000486,11:55:15,11:52:43
1,30-12-1899,30-12-1899,0,3,20170503000487,07:04:26,07:03:09
1,30-12-1899,30-12-1899,1,4,20170503000488,19:54:44,19:50:02
1,30-12-1899,30-12-1899,1,4,20170503000489,23:57:08,23:53:16
1,30-12-1899,30-12-1899,0,2,20170503000490,15:13:04,15:10:44
1,30-12-1899,30-12-1899,0,2,20170503000491,11:10:54,11:07:52
1,30-12-1899,30-12-1899,0,2,20170503000492,05:00:01,04:56:50
1,30-12-1899,30-12-1899,0,2,20170503000493,16:41:30,16:38:41
1,30-12-1899,30-12-1899,0,1,20170503000494,13:12:17,13:09:11
1,30-12-1899,30-12-1899,0,1,20170503000495,03:11:25,03:08:46
1,30-12-1899,30-12-1899,0,3,20170503000496,13:17:56,13:14:43
1,30-12-1899,30-12-1899,0,1,20170503000497,08:28:33,08:26:56
1,30-12-1899,30-12-1899,0,2,20170503000498,03:52:50,03:50:37
1,30-12-1899,30-12-1899,0,3,20170503000499,18:36:51,18:32:52
1,30-12-1899,30-12-1899,1,3,20170503000500,16:33:38,16:30:13
1,30-12-1899,30-12-1899,0,4,20170503000501,15:03:41,15:01:42
1,30-12-1899,30-12-1899,0,3,20170503000502,07:00:21,06:57:03
1,30-12-1899,30-12-1899,0,3,20170503000503,15:44:14,15:42:51
1,30-12-1899,30-12-1899,0,4,20170503000504,14:51:59,14:47:09
1,30-12-1899,30-12-1899,0,4,20170503000505,17:04:01,17:01:07
1,30-12-1899,30-12-1899,0,4,20170503000506,08:23:20,08:20:18
1,30-12-1899,30-12-1899,0,3,20170503000507,20:24:20,20:20:02
1,30-12-1899,30-12-1899,0,2,20170503000508,13:39:17,13:36:20
1,30-12-1899,30-12-1899,0,2,20170503000509,08:06:10,08:02:56
1,30-12-1899,30-12-1899,0,3,20170503000510,18:27:29,18:25:21
1,30-12-1899,30-12-1899,0,2,20170503000511,11:11:27,11:08:27
1,30-12-1899,30-12-1899,1,2,20170503000512,01:16:50,01:12:36
1,30-12-1899,30-12-1899,1,1,20170503000513,14:53:25,14:49:25
1,30-12-1899,30-12-1899,0,1,20170503000514,03:46:56,03:43:57
1,30-12-1899,30-12-1899,0,2,20170503000515,08:40:32,08:37:51
1,30-12-1899,30-12-1899,0,2,20170503000516,07:15:28,07:12:47
1,30-12-1899,30-12-1899,1,4,20170503000517,01:34:25,01:30:31
1,30-12-1899,30-12-1899,0,2,20170503000518,22:37:27,22:34:45
1,30-12-1899,30-12-1899,0,3,20170503000519,22:05:18,22:02:21
1,30-12-1899,30-12-1899,0,5,20170503000520,19:20:13,19:15:04
1,30-12-1899,30-12-1899,1,3,20170503000521,04:30:35,04:29:00
1,30-12-1899,30-12-1899,0,2,20170503000522,08:22:13,08:17:50
1,30-12-1899,30-12-1899,0,3,20170503000523,17:11:27,17:09:26
1,30-12-1899,30-12-1899,0,3,20170503000524,01:36:48,01:34:51
1,30-12-1899,30-12-1899,1,2,20170503000525,16:49:54,16:47:14
1,30-12-1899,30-12-1899,0,2,20170503000526,14:42:24,14:40:06
1,30-12-1899,30-12-1899,0,1,20170503000527,14:44:03,14:39:52
1,30-12-1899,30-12-1899,0,1,20170503000528,14:36:54,14:33:06
1,30-12-1899,30-12-1899,0,3,20170503000529,16:27:34,16:23:37
1,30-12-1899,30-12-1899,0,2,20170503000530,09:32:49,09:29:37
1,30-12-1899,30-12-1899,1,2,20170503000531,07:23:30,07:20:16
1,30-12-1899,30-12-1899,0,2,20170503000532,02:00:45,01:58:22
1,30-12-1899,30-12-1899,0,2,20170503000533,01:26:12,01:23:52
1,30-12-1899,30-12-1899,0,2,20170503000534,23:05:05,23:01:23
1,30-12-1899,30-12-1899,0,3,20170503000535,02:32:47,02:28:43
1,30-12-1899,30-12-1899,0,2,20170503000536,19:25:09,19:21:46
1,30-12-1899,30-12-1899,0,4,20170503000537,09:13:25,09:11:54
1,30-12-1899,30-12-1899,0,2,20170503000538,02:02:36,01:57:41
1,30-12-1899,30-12-1899,1,3,20170503000539,12:57:31,12:54:07
1,30-12-1899,30-12-1899,0,3,20170503000540,15:30:42,15:28:01
1,30-12-1899,30-12-1899,0,3,20170503000541,03:26:31,03:25:18
1,30-12-1899,30-12-1899,1,2,20170503000542,07:53:52,07:51:29
1,30-12-1899,30-12-1899,0,2,20170503000543,08:40:03,08:35:00
1,30-12-1899,30-12-1899,0,3,20170503000544,14:39:28,14:37:34
1,30-12-1899,30-12-1899,1,1,20170503000545,16:47:49,16:45:37
1,30-12-1899,30-12-1899,0,2,20170503000546,00:23:28,00:20:35
1,30-12-1899,30-12-1899,0,5,20170503000547,10:40:22,10:35:17
1,30-12-1899,30-12-1899,0,1,20170503000548,08:02:23,08:00:06
1,30-12-1899,30-12-1899,0,3,20170503000549,17:18:51,17:18:17
1,30-12-1899,30-12-1899,0,3,20170503000550,03:25:40,03:24:08
1,30-12-1899,30-12-1899,0,3,20170503000551,08:47:39,08:44:31
1,30-12-1899,30-12-1899,0,3,20170503000552,18:00:25,17:57:04
1,30-12-1899,30-12-1899,0,2,20170503000553,20:43:16,20:41:09
1,30-12-1899,30-12-1899,0,2,20170503000554,22:35:59,22:32:37
1,30-12-1899,30-12-1899,0,1,20170503000555,11:53:10,11:50:38
1,30-12-1899,30-12-1899,0,1,20170503000556,17:01:35,17:01:08
1,30-12-1899,30-12-1899,0,3,20170503000557,01:59:02,01:55:08
1,30-12-1899,30-12-1899,0,0,20170503000558,17:36:13,17:32:56
1,30-12-1899,30-12-1899,1,3,20170503000559,13:07:22,13:05:02
1,30-12-1899,30-12-1899,0,3,20170503000560,09:41:46,09:39:18
1,30-12-1899,30-12-1899,0,1,20170503000561,10:06:53,10:03:42
1,30-12-1899,30-12-1899,0,2,20170503000562,10:36:11,10:32:09
1,30-12-1899,30-12-1899,0,3,20170503000563,14:24:20,14:21:09
1,30-12-1899,30-12-1899,0,2,20170503000564,02:03:09,02:00:16
1,30-12-1899,30-12-1899,0,4,20170503000565,11:26:26,11:22:44
1,30-12-1899,30-12-1899,0,2,20170503000566,10:09:42,10:06:57
1,30-12-1899,30-12-1899,0,4,20170503000567,18:04:37,18:00:06
1,30-12-1899,30-12-1899,0,2,20170503000568,06:21:39,06:17:57
1,30-12-1899,30-12-1899,0,2,20170503000569,22:02:07,21:58:43
1,30-12-1899,30-12-1899,0,3,20170503000570,18:24:16,18:20:49
1,30-12-1899,30-12-1899,0,2,20170503000571,11:34:25,11:32:00
1,30-12-1899,30-12-1899,0,1,20170503000572,01:43:29,01:41:25
1,30-12-1899,30-12-1899,0,6,20170503000573,09:48:01,09:44:48
1,30-12-1899,30-12-1899,0,2,20170503000574,15:52:21,15:49:27
1,30-12-1899,30-12-1899,0,2,20170503000575,00:54:36,00:52:21
1,30-12-1899,30-12-1899,0,2,20170503000576,08:38:29,08:37:53
1,30-12-1899,30-12-1899,0,2,20170503000577,10:09:47,10:05:55
1,30-12-1899,30-12-1899,1,4,20170503000578,16:52:42,16:50:20
1,30-12-1899,30-12-1899,0,3,20170503000579,20:06:19,20:05:00
1,30-12-1899,30-12-1899,0,3,20170503000580,22:07:10,22:05:09
1,30-12-1899,30-12-1899,0,5,20170503000581,06:40:24,06:35:39
1,30-12-1899,30-12-1899,0,1,20170503000582,04:02:39,04:00:10
1,30-12-1899,30-12-1899,0,2,20170503000583,19:06:04,19:02:02
1,30-12-1899,30-12-1899,0,2,20170503000584,12:52:41,12:48:52
1,30-12-1899,30-12-1899,0,1,20170503000585,16:30:27,16:27:37
1,30-12-1899,30-12-1899,0,3,20170503000586,06:23:36,06:21:34
1,30-12-1899,30-12-1899,0,1,20170503000587,14:59:39,14:57:39
1,30-12-1899,30-12-1899,0,1,20170503000588,16:26:06,16:22:49
1,30-12-1899,30-12-1899,0,5,20170503000589,15:38:47,15:36:43
1,30-12-1899,30-12-1899,0,4,20170503000590,05:39:20,05:36:17
1,30-12-1899,30-12-1899,0,2,20170503000591,03:29:32,03:25:53
1,30-12-1899,30-12-1899,0,2,20170503000592,23:44:44,23:41:46
1,30-12-1899,30-12-1899,0,4,20170503000593,10:36:33,10:32:31
1,30-12-1899,30-12-1899,1,0,20170503000594,07:42:56,07:42:56
1,30-12-1899,30-12-1899,0,2,20170503000595,00:24:35,00:21:09
1,30-12-1899,30-12-1899,0,3,20170503000596,04:31:10,04:29:51
1,30-12-1899,30-12-1899,0,1,20170503000597,06:31:43,06:28:34
1,30-12-1899,30-12-1899,0,3,20170503000598,10:01:16,09:59:20
1,30-12-1899,30-12-1899,0,4,20170503000599,08:31:20,08:29:34
1,30-12-1899,30-12-1899,0,2,20170503000600,10:13:33,10:11:29
1,30-12-1899,30-12-1899,0,2,20170503000601,00:44:09,00:42:20
1,30-12-1899,30-12-1899,0,4,20170503000602,14:14:39,14:11:30
1,30-12-1899,30-12-1899,0,3,20170503000603,22:54:29,22:49:49
1,30-12-1899,30-12-1899,0,2,20170503000604,16:20:06,16:18:12
1,30-12-1899,30-12-1899,0,1,20170503000605,05:50:53,05:48:13
1,30-12-1899,30-12-1899,0,3,20170503000606,22:49:41,22:46:52
1,30-12-1899,30-12-1899,0,1,20170503000607,20:53:06,20:49:42
1,30-12-1899,30-12-1899,0,2,20170503000608,14:11:30,14:08:38
1,30-12-1899,30-12-1899,0,3,20170503000609,16:42:29,16:39:37
1,30-12-1899,30-12-1899,0,4,20170503000610,07:37:31,07:35:29
1,30-12-1899,30-12-1899,0,4,20170503000611,04:29:46,04:26:11
1,30-12-1899,30-12-1899,0,2,20170503000612,04:01:01,03:57:19
1,30-12-1899,30-12-1899,0,3,20170503000613,10:03:41,10:00:29
1,30-12-1899,30-12-1899,0,2,20170503000614,04:13:32,04:08:45
1,30-12-1899,30-12-1899,0,2,20170503000615,06:36:58,06:34:59
1,30-12-1899,30-12-1899,0,3,20170503000616,19:59:50,19:55:51
1,30-12-1899,30-12-1899,0,3,20170503000617,08:28:13,08:22:59
1,30-12-1899,30-12-1899,0,1,20170503000618,20:07:01,20:04:36
1,30-12-1899,30-12-1899,0,3,20170503000619,19:17:03,19:16:08
1,30-12-1899,30-12-1899,0,1,20170503000620,22:51:00,22:49:33
1,30-12-1899,30-12-1899,0,3,20170503000621,10:34:06,10:29:52
1,30-12-1899,30-12-1899,0,4,20170503000622,09:29:44,09:28:21
1,30-12-1899,30-12-1899,0,3,20170503000623,08:29:17,08:28:15
1,30-12-1899,30-12-1899,1,3,20170503000624,18:04:45,18:02:16
1,30-12-1899,30-12-1899,0,3,20170503000625,00:03:50,00:00:06
1,30-12-1899,30-12-1899,0,3,20170503000626,00:24:00,00:20:39
1,30-12-1899,30-12-1899,0,2,20170503000627,18:17:06,18:12:23
1,30-12-1899,30-12-1899,0,2,20170503000628,01:08:28,01:06:04
1,30-12-1899,30-12-1899,0,2,20170503000629,08:15:45,08:12:45
1,30-12-1899,30-12-1899,0,4,20170503000630,10:18:30,10:14:27
1,30-12-1899,30-12-1899,0,1,20170503000631,05:02:57,05:01:34
1,30-12-1899,30-12-1899,0,3,20170503000632,17:21:29,17:16:34
1,30-12-1899,30-12-1899,0,2,20170503000633,16:41:19,16:38:14
1,30-12-1899,30-12-1899,0,2,20170503000634,02:32:39,02:30:00
1,30-12-1899,30-12-1899,0,3,20170503000635,13:41:45,13:39:08
1,30-12-1899,30-12-1899,0,2,20170503000636,21:44:10,21:42:39
1,30-12-1899,30-12-1899,0,3,20170503000637,02:55:33,02:52:21
1,30-12-1899,30-12-1899,0,4,20170503000638,15:33:05,15:29:21
1,30-12-1899,30-12-1899,0,2,20170503000639,23:07:47,23:05:14
1,30-12-1899,30-12-1899,0,3,20170503000640,05:27:59,05:25:29
1,30-12-1899,30-12-1899,0,0,20170503000641,01:07:30,01:04:22
1,30-12-1899,30-12-1899,0,2,20170503000642,11:05:46,11:02:46
1,30-12-1899,30-12-1899,0,1,20170503000643,23:04:42,23:00:22
1,30-12-1899,30-12-1899,0,2,20170503000644,01:44:24,01:42:26
1,30-12-1899,30-12-1899,0,1,20170503000645,08:48:17,08:46:36
1,30-12-1899,30-12-1899,0,1,20170503000646,01:12:05,01:08:25
1,30-12-1899,30-12-1899,0,1,20170503000647,05:45:51,05:42:11
1,30-12-1899,30-12-1899,0,2,20170503000648,13:37:10,13:33:16
1,30-12-1899,30-12-1899,1,2,20170503000649,15:13:34,15:10:45
1,30-12-1899,30-12-1899,0,3,20170503000650,01:05:55,01:00:59
1,30-12-1899,30-12-1899,0,2,20170503000651,14:23:47,14:17:29
1,30-12-1899,30-12-1899,0,4,20170503000652,18:01:17,17:58:31
1,30-12-1899,30-12-1899,1,4,20170503000653,18:06:26,18:03:03
1,30-12-1899,30-12-1899,0,3,20170503000654,22:49:42,22:46:06
1,30-12-1899,30-12-1899,1,2,20170503000655,04:23:20,04:19:41
1,30-12-1899,30-12-1899,0,4,20170503000656,16:57:44,16:56:59
1,30-12-1899,30-12-1899,0,2,20170503000657,18:11:03,18:07:34
1,30-12-1899,30-12-1899,0,3,20170503000658,16:01:27,15:58:08
1,30-12-1899,30-12-1899,0,3,20170503000659,15:42:59,15:38:37
1,30-12-1899,30-12-1899,0,2,20170503000660,04:48:06,04:44:51
1,30-12-1899,30-12-1899,0,3,20170503000661,15:01:01,14:57:26
1,30-12-1899,30-12-1899,0,2,20170503000662,08:36:30,08:34:36
1,30-12-1899,30-12-1899,0,4,20170503000663,18:30:56,18:28:13
1,30-12-1899,30-12-1899,0,3,20170503000664,22:00:53,21:59:25
1,30-12-1899,30-12-1899,0,2,20170503000665,20:08:27,20:03:58
1,30-12-1899,30-12-1899,0,1,20170503000666,10:17:42,10:13:55
1,30-12-1899,30-12-1899,0,3,20170503000667,07:38:35,07:35:40
1,30-12-1899,30-12-1899,0,1,20170503000668,23:25:08,23:21:49
1,30-12-1899,30-12-1899,0,2,20170503000669,05:04:33,05:02:46
1,30-12-1899,30-12-1899,0,1,20170503000670,06:13:28,06:10:11
1,30-12-1899,30-12-1899,0,2,20170503000671,05:57:34,05:53:51
1,30-12-1899,30-12-1899,0,2,20170503000672,14:48:43,14:45:21
1,30-12-1899,30-12-1899,0,2,20170503000673,16:45:50,16:43:37
1,30-12-1899,30-12-1899,0,2,20170503000674,14:46:45,14:42:27
1,30-12-1899,30-12-1899,0,2,20170503000675,22:07:43,22:03:06
1,30-12-1899,30-12-1899,0,3,20170503000676,10:20:24,10:16:06
1,30-12-1899,30-12-1899,0,1,20170503000677,02:50:34,02:47:06
1,30-12-1899,30-12-1899,0,2,20170503000678,15:15:23,15:11:43
1,30-12-1899,30-12-1899,0,1,20170503000679,23:02:58,23:00:43
1,30-12-1899,30-12-1899,0,3,20170503000680,11:36:52,11:32:44
1,30-12-1899,30-12-1899,0,2,20170503000681,13:33:21,13:30:31
1,30-12-1899,30-12-1899,0,3,20170503000682,05:33:06,05:29:27
1,30-12-1899,30-12-1899,0,3,20170503000683,09:34:18,09:29:02
1,30-12-1899,30-12-1899,0,3,20170503000684,06:06:44,06:02:56
1,30-12-1899,30-12-1899,0,2,20170503000685,08:03:57,07:59:31
1,30-12-1899,30-12-1899,0,3,20170503000686,00:54:35,00:52:35
1,30-12-1899,30-12-1899,0,0,20170503000687,04:39:04,04:36:07
1,30-12-1899,30-12-1899,0,1,20170503000688,18:08:18,18:05:22
1,30-12-1899,30-12-1899,0,3,20170503000689,05:05:53,05:04:35
1,30-12-1899,30-12-1899,0,3,20170503000690,00:46:38,00:43:00
1,30-12-1899,30-12-1899,1,4,20170503000691,16:32:29,16:28:45
1,30-12-1899,30-12-1899,0,3,20170503000692,22:36:36,22:33:00
1,30-12-1899,30-12-1899,0,2,20170503000693,15:41:57,15:39:19
1,30-12-1899,30-12-1899,0,1,20170503000694,11:44:12,11:41:37
1,30-12-1899,30-12-1899,0,0,20170503000695,20:43:06,20:40:56
1,30-12-1899,30-12-1899,0,4,20170503000696,08:17:08,08:14:04
1,30-12-1899,30-12-1899,0,4,20170503000697,06:41:06,06:37:52
1,30-12-1899,30-12-1899,0,3,20170503000698,21:25:13,21:23:06
1,30-12-1899,30-12-1899,0,2,20170503000699,01:46:08,01:42:52
1,30-12-1899,30-12-1899,0,3,20170503000700,07:33:15,07:29:54
1,30-12-1899,30-12-1899,0,2,20170503000701,02:15:17,02:12:36
1,30-12-1899,30-12-1899,0,2,20170503000702,15:28:04,15:24:40
1,30-12-1899,30-12-1899,0,2,20170503000703,13:10:38,13:06:10
1,30-12-1899,30-12-1899,0,3,20170503000704,15:37:43,15:34:43
1,30-12-1899,30-12-1899,0,1,20170503000705,14:54:11,14:50:45
1,30-12-1899,30-12-1899,0,2,20170503000706,08:42:04,08:39:27
1,30-12-1899,30-12-1899,0,3,20170503000707,11:15:34,11:14:24
1,30-12-1899,30-12-1899,0,3,20170503000708,15:03:21,15:01:17
1,30-12-1899,30-12-1899,0,1,20170503000709,15:18:21,15:14:05
1,30-12-1899,30-12-1899,0,0,20170503000710,23:20:19,23:16:10
1,30-12-1899,30-12-1899,0,3,20170503000711,19:04:52,19:02:53
1,30-12-1899,30-12-1899,0,4,20170503000712,16:36:36,16:33:57
1,30-12-1899,30-12-1899,0,2,20170503000713,05:19:22,05:16:23
1,30-12-1899,30-12-1899,0,2,20170503000714,23:27:13,23:22:22
1,30-12-1899,30-12-1899,0,3,20170503000715,01:32:46,01:29:15
1,30-12-1899,30-12-1899,1,2,20170503000716,07:28:25,07:25:57
1,30-12-1899,30-12-1899,0,3,20170503000717,22:35:51,22:32:36
1,30-12-1899,30-12-1899,0,3,20170503000718,04:11:42,04:11:08
1,30-12-1899,30-12-1899,0,4,20170503000719,11:12:07,11:09:05
1,30-12-1899,30-12-1899,0,2,20170503000720,07:03:17,07:01:53
1,30-12-1899,30-12-1899,0,2,20170503000721,18:52:34,18:51:17
1,30-12-1899,30-12-1899,0,1,20170503000722,16:29:44,16:25:18
1,30-12-1899,30-12-1899,0,4,20170503000723,15:15:40,15:10:57
1,30-12-1899,30-12-1899,0,1,20170503000724,13:40:11,13:36:56
